app,storefront,id,date,rating,primary_complaint,title
Noisli,US,noisli-US-053,2019-04-11,3,Abandonware / not updated / no new-device support,Please Please Please
Noisli,US,noisli-US-056,2019-03-12,2,Other (uncategorized),Fix the rain track!!
Noisli,US,noisli-US-057,2019-02-19,1,Feature removed / update regression,No longer works
Noisli,US,noisli-US-060,2019-01-24,2,Abandonware / not updated / no new-device support,Not bad but a bit dated
Noisli,US,noisli-US-062,2019-01-14,3,Other (uncategorized),"Helpful, with audio issues"
Noisli,US,noisli-US-067,2018-12-19,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Needs Landscape.
Noisli,US,noisli-US-069,2018-12-11,3,Abandonware / not updated / no new-device support,needs a bit more work
Noisli,US,noisli-US-073,2018-09-23,3,Missing feature: can't mix sounds / no customization,It’s ok.
Noisli,US,noisli-US-075,2018-07-11,1,Misleading advertising,"Sorry, false advertising!"
Noisli,US,noisli-US-076,2018-06-28,3,Other (uncategorized),Well designed app that lacks updates and active development
Noisli,US,noisli-US-077,2018-06-10,2,"Missing platform / device support (Mac, watch, iPad, CarPlay…)","Browser is best, then android, then ios"
Noisli,US,noisli-US-078,2018-04-07,3,UX / app bugs / reliability,Air Pod Incompatible?
Noisli,US,noisli-US-081,2018-01-08,3,Missing feature: can't mix sounds / no customization,Needs “Mix with other apps” feature
Noisli,US,noisli-US-088,2017-09-25,3,Other (uncategorized),Frog sounds
Noisli,US,noisli-US-089,2017-09-23,3,Price / value / paywall,Overpriced
Noisli,US,noisli-US-093,2017-05-12,2,Missing feature: can't mix sounds / no customization,Will not allow other audio to play simultaneously
Noisli,US,noisli-US-094,2017-04-23,3,Abandonware / not updated / no new-device support,Retina display resolution please
Noisli,US,noisli-US-096,2017-04-19,1,Billing / unauthorized charges / refund anger,Need updates
Noisli,US,noisli-US-098,2017-03-16,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Great app missing Web features
Noisli,US,noisli-US-099,2017-03-05,2,Other (uncategorized),App Not quite right
Noisli,US,noisli-US-106,2016-10-07,3,Audible loops / short loops / audio artifacts,"i love it, but..."
Noisli,US,noisli-US-108,2016-10-01,3,Other (uncategorized),Disappointed for sure
Noisli,US,noisli-US-109,2016-09-15,1,Missing feature: can't mix sounds / no customization,Still no random option?
Noisli,US,noisli-US-112,2016-08-30,3,Abandonware / not updated / no new-device support,Love it... But.
Noisli,US,noisli-US-115,2016-08-07,1,Account / login / restore,Don't sign in
Noisli,US,noisli-US-118,2016-07-22,2,Audible loops / short loops / audio artifacts,Some annoying things
Noisli,US,noisli-US-122,2016-06-08,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)","Well designed, with one big flaw"
Noisli,US,noisli-US-125,2016-04-25,3,Other (uncategorized),Engine sound crept in?
Noisli,US,noisli-US-129,2016-03-10,3,UX / app bugs / reliability,Awesome sounds--glitchy app
Noisli,US,noisli-US-130,2016-03-06,3,UX / app bugs / reliability,"Great noise generator, glitchy app."
Noisli,US,noisli-US-137,2015-11-25,3,Audible loops / short loops / audio artifacts,Eh
Noisli,US,noisli-US-138,2015-11-05,3,UX / app bugs / reliability,Volume slider stays on screen
Noisli,US,noisli-US-140,2015-10-15,1,UX / app bugs / reliability,Just crashes now
Noisli,US,noisli-US-144,2015-09-02,1,UX / app bugs / reliability,Crash
Noisli,US,noisli-US-145,2015-08-29,2,UX / app bugs / reliability,Nice design but sounds like a broken record
Noisli,US,noisli-US-146,2015-08-26,1,UX / app bugs / reliability,New version crashes
Noisli,US,noisli-US-148,2015-08-24,2,UX / app bugs / reliability,Web app is great but this is too buggy
Noisli,US,noisli-US-152,2015-06-16,3,UX / app bugs / reliability,Had to delete
Noisli,US,noisli-US-153,2015-05-23,2,UX / app bugs / reliability,Very buggy
Noisli,US,noisli-US-154,2015-05-23,3,Price / value / paywall,It's alright.
Noisli,US,noisli-US-170,2015-03-15,3,UX / app bugs / reliability,Timer does not work
Noisli,US,noisli-US-175,2015-03-07,1,Repetitiveness / lack of variety,Deleted it quickly
Noisli,US,noisli-US-177,2015-03-05,2,UX / app bugs / reliability,Why does it want to use cellular network?
Noisli,US,noisli-US-181,2015-02-24,3,Audible loops / short loops / audio artifacts,It could be better.
Noisli,US,noisli-US-182,2015-02-22,3,Audible loops / short loops / audio artifacts,It's ok.
Noisli,US,noisli-US-183,2015-02-21,3,UX / app bugs / reliability,Good option for customizable ambient noise.
Noisli,US,noisli-US-184,2015-02-21,3,Abandonware / not updated / no new-device support,Nice app but buggy
Noisli,US,noisli-US-187,2015-02-20,3,UX / app bugs / reliability,R u cereal
Noisli,US,noisli-US-196,2015-02-17,3,UX / app bugs / reliability,Not too shabby but not great either
Noisli,US,noisli-US-200,2015-02-16,2,Other (uncategorized),Only a few basic sounds
Noisli,US,noisli-US-204,2015-02-15,1,Free alternatives exist (YouTube / free apps),How sad (as in pathetic)
Noisli,US,noisli-US-215,2015-02-09,2,UX / app bugs / reliability,App size: 248MB. Seriously?!
Noisli,US,noisli-US-216,2015-01-24,3,Abandonware / not updated / no new-device support,Borichillin625
Noisli,US,noisli-US-221,2014-10-29,3,Other (uncategorized),Quality
Noisli,US,noisli-US-222,2014-10-12,3,Missing feature: can't mix sounds / no customization,"pretty nice for what it is, some minor flaws"
Noisli,US,noisli-US-223,2014-09-24,3,UX / app bugs / reliability,Great in many ways
Noisli,US,noisli-US-225,2014-09-04,1,UX / app bugs / reliability,Won't open
Noisli,DE,noisli-DE-000,2025-08-05,2,Sound quality / unpleasant sounds,Zum schlafen isses Nix :/
Noisli,DE,noisli-DE-001,2025-06-26,3,Price / value / paywall,Schade drum
Noisli,DE,noisli-DE-003,2022-06-19,2,Price / value / paywall,Very old fashioned interface
Noisli,DE,noisli-DE-004,2021-04-01,1,Abandonware / not updated / no new-device support,App startet nicht mehr...
Noisli,DE,noisli-DE-005,2021-01-18,3,Abandonware / not updated / no new-device support,Leider nicht optimiert für neuere Geräte
Noisli,DE,noisli-DE-006,2020-10-29,1,Abandonware / not updated / no new-device support,larger display Support missing
Noisli,DE,noisli-DE-007,2020-04-14,1,Other (uncategorized),No iPhone 11 support
Noisli,DE,noisli-DE-011,2019-01-24,1,Abandonware / not updated / no new-device support,Keine Anpassung an iPhone X Modelle!
Noisli,DE,noisli-DE-012,2019-01-22,1,Abandonware / not updated / no new-device support,iPhone X Anpassung fehlt
Noisli,DE,noisli-DE-014,2018-01-05,1,"""Doesn't work / no effect""",Waste of money
Noisli,DE,noisli-DE-019,2016-08-10,1,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Keine Combo mit Musik möglich
Noisli,DE,noisli-DE-024,2016-03-10,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Leider nicht fertig
Noisli,DE,noisli-DE-028,2015-11-11,2,Price / value / paywall,Najaa
Noisli,DE,noisli-DE-029,2015-11-02,3,Repetitiveness / lack of variety,Na ja...
Noisli,DE,noisli-DE-030,2015-08-16,1,Abandonware / not updated / no new-device support,Ehemals gute App
Noisli,DE,noisli-DE-031,2015-08-06,2,Abandonware / not updated / no new-device support,Schade ...
Noisli,DE,noisli-DE-032,2015-07-29,1,UX / app bugs / reliability,"ACHTUNG, App geht nicht ausführen. Nicht kaufen!"
Noisli,DE,noisli-DE-033,2015-05-28,3,Repetitiveness / lack of variety,Nicht schlecht
Noisli,DE,noisli-DE-034,2015-03-03,3,Sound quality / unpleasant sounds,ausreichend
Noisli,DE,noisli-DE-036,2015-02-18,1,Abandonware / not updated / no new-device support,Nicht laden!
Noisli,DE,noisli-DE-040,2014-06-28,3,Sound quality / unpleasant sounds,Ganz nett ...
Noisli,DE,noisli-DE-043,2014-05-18,3,Other (uncategorized),Meeresrauschen
Noisli,DE,noisli-DE-050,2014-05-12,2,Sound quality / unpleasant sounds,Ehm ja
Noisli,DE,noisli-DE-054,2014-05-11,2,UX / app bugs / reliability,Timer ...
Portal,US,portal-US-026,2026-06-01,2,Free alternatives exist (YouTube / free apps),Connection Issues with Phillips Hue
Portal,US,portal-US-027,2026-05-31,3,Price / value / paywall,Few Free Options
Portal,US,portal-US-037,2026-03-27,1,Other (uncategorized),Subscription
Portal,US,portal-US-040,2026-02-26,1,Price / value / paywall,This is the most amazing app but unfortunately it’s so expensive you c
Portal,US,portal-US-043,2026-02-20,3,Sound quality / unpleasant sounds,Nothing bad to say
Portal,US,portal-US-045,2026-02-17,1,Billing / unauthorized charges / refund anger,Video Disappears
Portal,US,portal-US-046,2026-02-12,2,Abandonware / not updated / no new-device support,Not worth a subscription
Portal,US,portal-US-048,2026-02-05,2,Account / login / restore,annoying repeating Restore issue
Portal,US,portal-US-051,2026-01-18,3,"Confusing / hard to figure out (onboarding, navigation)",Temper your expectations if you're not rich
Portal,US,portal-US-059,2025-12-11,2,"Paywall on launch / too little free content / ""not free""",Pas ouf
Portal,US,portal-US-064,2025-11-23,2,Price / value / paywall,Too Expensive
Portal,US,portal-US-066,2025-11-07,2,Price / value / paywall,$13/month for a screen saver
Portal,US,portal-US-067,2025-11-03,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Almost perfect
Portal,US,portal-US-070,2025-10-27,3,Missing feature: can't mix sounds / no customization,Great content - poorly designed designed navigation/saving/sharing
Portal,US,portal-US-078,2025-09-28,3,Other (uncategorized),Would be better without spelling errors
Portal,US,portal-US-082,2025-09-18,2,Price / value / paywall,Love the idea but way too expensive
Portal,US,portal-US-084,2025-09-15,2,Price / value / paywall,Should not be a subscription or be that expensive
Portal,US,portal-US-092,2025-08-24,1,"Paywall on launch / too little free content / ""not free""",No free
Portal,US,portal-US-097,2025-08-14,1,Free alternatives exist (YouTube / free apps),Too expensive
Portal,US,portal-US-110,2025-07-08,1,Other (uncategorized),It’s a sound machine
Portal,US,portal-US-116,2025-06-14,3,Feature removed / update regression,"Good, but pricey"
Portal,US,portal-US-120,2025-05-27,1,Price / value / paywall,Love it but too expensive
Portal,US,portal-US-121,2025-05-23,3,Abandonware / not updated / no new-device support,Good but destinations not updated enough
Portal,US,portal-US-128,2025-04-16,3,Price / value / paywall,Good App…but
Portal,US,portal-US-133,2025-03-27,1,"Confusing / hard to figure out (onboarding, navigation)",Close your app.
Portal,US,portal-US-144,2025-02-24,1,Free alternatives exist (YouTube / free apps),Overpriced Monthly Subscription
Portal,US,portal-US-156,2025-02-05,3,Price / value / paywall,Very limited without premium subscription
Portal,US,portal-US-165,2025-01-01,3,Repetitiveness / lack of variety,"Beautiful sounds, but mostly pointless"
Portal,US,portal-US-170,2024-12-05,3,Price / value / paywall,Not bad - I just need a little more to justify it.
Portal,US,portal-US-173,2024-11-23,3,Billing / unauthorized charges / refund anger,Refund
Portal,US,portal-US-182,2024-10-22,3,Repetitiveness / lack of variety,Just okay
Portal,US,portal-US-196,2024-08-06,2,Price / value / paywall,Tooooo expensive
Portal,US,portal-US-205,2024-07-12,1,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",no wallpapers
Portal,US,portal-US-206,2024-07-10,3,Price / value / paywall,"Too expensive, needs more content"
Portal,US,portal-US-211,2024-06-16,2,Free alternatives exist (YouTube / free apps),Free version is a big zero!
Portal,US,portal-US-213,2024-06-12,1,Free alternatives exist (YouTube / free apps),Any Youtube video - Wallpaper Play is free
Portal,US,portal-US-215,2024-05-27,1,"Paywall on launch / too little free content / ""not free""",Everything behind an overpriced paywall.
Portal,US,portal-US-221,2024-05-10,1,UX / app bugs / reliability,Crashed my system
Portal,US,portal-US-225,2024-04-30,2,UX / app bugs / reliability,Always crashed Macbook
Portal,US,portal-US-231,2024-04-05,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Great app
Portal,US,portal-US-233,2024-04-01,2,Price / value / paywall,Portal review
Portal,US,portal-US-238,2024-03-09,3,Upsell / ads / nagging in-app,"It’s good, but I think I’m doing something wrong…😭"
Portal,US,portal-US-240,2024-03-09,2,Price / value / paywall,aggressive monetization prices
Portal,US,portal-US-255,2024-02-05,3,UX / app bugs / reliability,Doesn't Always Work
Portal,US,portal-US-258,2024-01-31,1,Price / value / paywall,No
Portal,US,portal-US-271,2024-01-03,3,Account / login / restore,updated version
Portal,US,portal-US-280,2023-12-11,1,Price / value / paywall,Greedy as fk
Portal,US,portal-US-281,2023-12-08,3,UX / app bugs / reliability,"Love it, some small bugs"
Portal,US,portal-US-289,2023-11-24,3,Repetitiveness / lack of variety,I did uninstall
Portal,US,portal-US-291,2023-11-19,3,Price / value / paywall,It's a neat concept
Portal,US,portal-US-292,2023-11-19,2,Battery / data drain,Battery drain
Portal,US,portal-US-293,2023-11-15,1,Price / value / paywall,Not Worth
Portal,US,portal-US-294,2023-11-13,2,Abandonware / not updated / no new-device support,No support
Portal,US,portal-US-301,2023-10-07,1,Abandonware / not updated / no new-device support,Unsupported for no reason
Portal,US,portal-US-302,2023-10-01,1,Price / value / paywall,Unable to Try for Free
Portal,US,portal-US-305,2023-09-20,1,"Paywall on launch / too little free content / ""not free""",not free
Portal,US,portal-US-318,2023-07-21,3,UX / app bugs / reliability,"Hi, I wonder if there’s …"
Portal,US,portal-US-322,2023-07-18,1,Other (uncategorized),Complete Garbage
Portal,US,portal-US-323,2023-07-17,2,UX / app bugs / reliability,"Resource hog with fake ""7 day trial"""
Portal,US,portal-US-327,2023-07-11,1,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Subscribe To Try
Portal,US,portal-US-329,2023-07-10,1,"Paywall on launch / too little free content / ""not free""",Waste of time
Portal,US,portal-US-331,2023-07-10,2,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Needs to support Doby Atmos via Homepodes
Portal,US,portal-US-339,2023-06-22,3,Price / value / paywall,"Works well, but I think it's overpriced"
Portal,US,portal-US-355,2023-06-04,3,Free alternatives exist (YouTube / free apps),Not really worth the money
Portal,US,portal-US-360,2023-06-03,2,Cancellation difficulty,Shockingly Expensive For What You Get
Portal,US,portal-US-362,2023-06-01,1,Other (uncategorized),subscription
Portal,US,portal-US-363,2023-05-31,2,UX / app bugs / reliability,Does not work?
Portal,US,portal-US-364,2023-05-31,2,UX / app bugs / reliability,Too many pet peeves
Portal,US,portal-US-365,2023-05-30,1,Account / login / restore,No trial content without signing up
Portal,US,portal-US-366,2023-05-29,3,Other (uncategorized),Can we get a sample?
Portal,US,portal-US-391,2023-03-27,3,Other (uncategorized),Subscription? BFFR!
Portal,US,portal-US-394,2023-03-12,2,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",I want to love this app …
Portal,US,portal-US-396,2023-03-03,3,UX / app bugs / reliability,Shrill birds break my brain and other issues
Portal,US,portal-US-400,2023-02-13,3,Free alternatives exist (YouTube / free apps),YouTube
Portal,US,portal-US-409,2023-01-19,2,Feature removed / update regression,"Nice idea, 2 issues"
Portal,US,portal-US-411,2023-01-19,3,Other (uncategorized),Just one feature missing for me.
Portal,US,portal-US-415,2023-01-12,1,UX / app bugs / reliability,Choppy sound
Portal,US,portal-US-417,2023-01-10,3,Price / value / paywall,Change subscription to individual purchases
Portal,US,portal-US-420,2022-12-27,3,Free alternatives exist (YouTube / free apps),"Really cool, way too expensive"
Portal,US,portal-US-422,2022-12-20,3,Free alternatives exist (YouTube / free apps),"Great app, bit too expensive."
Portal,US,portal-US-426,2022-12-10,2,UX / app bugs / reliability,Spatial Audio does NOT work
Portal,US,portal-US-428,2022-11-29,2,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Spatial Audio not working
Portal,US,portal-US-429,2022-11-14,3,Price / value / paywall,$9.99 month..
Portal,US,portal-US-433,2022-11-06,1,UX / app bugs / reliability,Sleep Function Doesn’t Work
Portal,US,portal-US-434,2022-10-25,2,Free alternatives exist (YouTube / free apps),expensive
Portal,US,portal-US-441,2022-08-24,3,Price / value / paywall,Great Sounds But Expensive
Portal,US,portal-US-443,2022-08-21,3,Price / value / paywall,Great app. Subscription based.
Portal,US,portal-US-444,2022-08-19,2,Sound quality / unpleasant sounds,"Great UI design, sub par audio"
Portal,US,portal-US-446,2022-08-16,3,Price / value / paywall,Wildly overpriced
Portal,US,portal-US-447,2022-08-15,1,Billing / unauthorized charges / refund anger,Subscription
Portal,US,portal-US-448,2022-08-06,1,Billing / unauthorized charges / refund anger,Selected the Free Trial andwas charged $9.99
Portal,US,portal-US-450,2022-07-29,1,Repetitiveness / lack of variety,Addl worthy sounds
Portal,US,portal-US-457,2022-07-14,1,Sound quality / unpleasant sounds,Meh.
Portal,US,portal-US-468,2022-05-22,3,Free alternatives exist (YouTube / free apps),7 day free trial isn’t 7 days
Portal,US,portal-US-472,2022-04-28,1,UX / app bugs / reliability,App won’t Download
Portal,US,portal-US-473,2022-04-28,1,Billing / unauthorized charges / refund anger,Ca$h Grab
Portal,US,portal-US-476,2022-04-19,2,Misleading advertising,Where are the one time pay options?
Portal,US,portal-US-483,2022-02-19,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Voiceover accessability
Portal,US,portal-US-493,2022-01-01,1,Free alternatives exist (YouTube / free apps),Can listen for free on other devices.
Portal,US,portal-US-498,2021-12-14,2,Price / value / paywall,Ridiculous price
Portal,DE,portal-DE-001,2026-07-17,2,Repetitiveness / lack of variety,Its nice but repeating itsself After 1 of 2 minutes - i downloaded the
Portal,DE,portal-DE-003,2026-07-15,2,Price / value / paywall,Viel zu teuer
Portal,DE,portal-DE-005,2026-06-07,1,Account / login / restore,Licht Synchronisation
Portal,DE,portal-DE-014,2026-01-05,1,UX / app bugs / reliability,Does not work
Portal,DE,portal-DE-023,2025-08-17,3,Repetitiveness / lack of variety,Ganz gut…
Portal,DE,portal-DE-028,2025-04-18,2,Subscription model resented (was one-time / went subscription),Leider viel zu teuer.
Portal,DE,portal-DE-031,2025-02-22,2,Account / login / restore,Family sharing not working
Portal,DE,portal-DE-036,2024-08-10,1,Price / value / paywall,teuer
Portal,DE,portal-DE-038,2024-04-24,3,Price / value / paywall,every thing nice but the Price
Portal,DE,portal-DE-041,2024-04-07,2,Abandonware / not updated / no new-device support,It is just bad
Portal,DE,portal-DE-045,2024-02-26,1,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",resets my wallpaper every single time
Portal,DE,portal-DE-052,2023-12-09,2,Price / value / paywall,Sehr schöne Idee gut umgesetzt ! Aber....
Portal,DE,portal-DE-055,2023-11-08,3,Price / value / paywall,Nicht schlecht
Portal,DE,portal-DE-056,2023-07-11,1,Other (uncategorized),it suppose to be free but tries to get your money the moment your star
Portal,DE,portal-DE-060,2023-05-26,1,Free alternatives exist (YouTube / free apps),Kann nicht einer Probieren
Portal,DE,portal-DE-061,2023-04-02,2,Repetitiveness / lack of variety,"Ganz nett, mehr aber auch nicht."
Portal,DE,portal-DE-062,2022-12-16,1,Price / value / paywall,Zu Teuer
Portal,DE,portal-DE-063,2022-09-05,2,Price / value / paywall,Super App aber völlig überteuert
Portal,DE,portal-DE-065,2022-07-09,1,Repetitiveness / lack of variety,Drauf und wieder runter
Portal,DE,portal-DE-068,2021-12-16,1,Sound quality / unpleasant sounds,Enttäuschend ohne Bezahlung
Portal,DE,portal-DE-071,2021-08-09,3,Other (uncategorized),Nice App …
Portal,DE,portal-DE-072,2021-07-26,2,UX / app bugs / reliability,Nur wenn das Display an ist
Portal,DE,portal-DE-073,2021-06-04,3,Price / value / paywall,Wunderschöne Oberfläche aber unverschämt teuer
Portal,DE,portal-DE-075,2021-04-10,3,Price / value / paywall,"Schön gemacht, aber no-go-Preismodell"
Portal,DE,portal-DE-078,2021-02-21,2,Repetitiveness / lack of variety,"...nett, aber"
Portal,DE,portal-DE-082,2021-01-02,2,Other (uncategorized),"Der übliche Genremix, mehr nicht"
Portal,DE,portal-DE-083,2020-12-12,2,UX / app bugs / reliability,Can not use it with my hue setup
Portal,DE,portal-DE-086,2020-12-04,1,Price / value / paywall,Toll aber teuer
Portal,DE,portal-DE-089,2020-10-06,3,Subscription model resented (was one-time / went subscription),Tolle App - aber im Abo zu teuer
Portal,DE,portal-DE-090,2020-10-06,1,Other (uncategorized),Schade
Portal,DE,portal-DE-092,2020-09-08,1,Price / value / paywall,"€ 34,99 per year"
Portal,DE,portal-DE-093,2020-08-18,1,Feature removed / update regression,Nach Update NUTZLOS !!
Portal,DE,portal-DE-095,2020-08-15,1,Other (uncategorized),Wo sind meine bezahlten Töne
Portal,DE,portal-DE-096,2020-08-14,3,Repetitiveness / lack of variety,"Gut gemacht, aber viel zu teuer"
Portal,DE,portal-DE-105,2020-06-23,3,UX / app bugs / reliability,Tracker inside... :-(
Mubert,US,mubert-US-001,2025-01-04,1,UX / app bugs / reliability,Absolute doo doo
Mubert,US,mubert-US-002,2024-07-02,1,Account / login / restore,Issue with premium
Mubert,US,mubert-US-003,2024-05-14,1,Account / login / restore,Useless
Mubert,US,mubert-US-006,2024-01-03,3,UX / app bugs / reliability,Share Video and favorites does not seem to work
Mubert,US,mubert-US-009,2023-08-07,2,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Premium device dependent?
Mubert,US,mubert-US-010,2023-07-09,1,Other (uncategorized),Meh
Mubert,US,mubert-US-011,2023-06-17,2,UX / app bugs / reliability,Slow
Mubert,US,mubert-US-012,2023-06-08,1,Account / login / restore,Never sends initial sign up email
Mubert,US,mubert-US-013,2023-05-03,1,"Confusing / hard to figure out (onboarding, navigation)",Instructions?
Mubert,US,mubert-US-014,2023-04-28,3,No offline / streaming-only,Ok…
Mubert,US,mubert-US-015,2023-03-03,1,"Confusing / hard to figure out (onboarding, navigation)",Maybe I’m stupid but this is whatever
Mubert,US,mubert-US-017,2023-02-04,3,Price / value / paywall,It’s alright
Mubert,US,mubert-US-018,2023-01-10,3,UX / app bugs / reliability,I LOVE this app and it frustrates me to no end - it crashes!
Mubert,US,mubert-US-022,2022-06-13,2,UX / app bugs / reliability,more frustrating than enjoyable
Mubert,US,mubert-US-023,2022-04-24,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",IpadOS version issues
Mubert,US,mubert-US-025,2022-02-08,3,Upsell / ads / nagging in-app,The lofi is alright
Mubert,US,mubert-US-027,2022-01-04,2,Billing / unauthorized charges / refund anger,Cool App. But Don’t Subscribe.
Mubert,US,mubert-US-028,2021-07-30,3,"AI-generated music distaste (""soulless"")","Great selection + features, bad navigation"
Mubert,US,mubert-US-029,2021-07-07,3,Free alternatives exist (YouTube / free apps),Better than most but has succumbed to simple downfalls
Mubert,US,mubert-US-031,2021-02-25,1,Feature removed / update regression,Was great but after update 🤔
Mubert,US,mubert-US-033,2021-01-14,2,UX / app bugs / reliability,Glitchy
Mubert,US,mubert-US-035,2020-12-23,2,Account / login / restore,Love Mubert! One small issue...
Mubert,US,mubert-US-037,2020-10-05,3,UX / app bugs / reliability,Good but keeps stopping
Mubert,US,mubert-US-038,2020-09-24,2,Other (uncategorized),Secret
Mubert,US,mubert-US-039,2020-07-29,3,Other (uncategorized),Sleep Timer
Mubert,US,mubert-US-044,2020-06-12,3,UX / app bugs / reliability,Needs a timer
Mubert,US,mubert-US-045,2020-05-28,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",NO Landscape Screen Orientation - IPad (Really Guys?).....
Mubert,US,mubert-US-047,2020-05-25,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",For God’s Sake
Mubert,US,mubert-US-051,2020-03-16,2,Feature removed / update regression,Kinda sounds like you want to replace real musical artists
Mubert,US,mubert-US-053,2020-03-14,1,Misleading advertising,Shady Business Practices
Mubert,US,mubert-US-054,2020-03-10,2,Account / login / restore,Not True AI
Mubert,US,mubert-US-058,2020-02-27,3,Account / login / restore,Great App - But no Password AutoFill or Pasting
Mubert,US,mubert-US-061,2020-02-11,3,Battery / data drain,"Data hungry, no ""feel"" app responds to like or dislike input"
Mubert,US,mubert-US-064,2020-02-02,1,Cancellation difficulty,Another app as a service. Avoid.
Mubert,US,mubert-US-065,2020-01-31,2,Account / login / restore,Keep getting signed out
Mubert,US,mubert-US-066,2020-01-30,2,Subscription model resented (was one-time / went subscription),Boycott Subscriptions
Mubert,US,mubert-US-068,2020-01-22,1,Other (uncategorized),Crap
Mubert,US,mubert-US-069,2020-01-15,3,Account / login / restore,I Want 2 Like this... 🧟‍♀️♿️
Mubert,US,mubert-US-070,2020-01-10,1,UX / app bugs / reliability,Doesn’t launch
Mubert,US,mubert-US-072,2019-12-31,1,Billing / unauthorized charges / refund anger,Dissatisfied with the way this company handles problems
Mubert,US,mubert-US-073,2019-12-19,1,Billing / unauthorized charges / refund anger,Fraud! Over charged by 3x
Mubert,US,mubert-US-074,2019-12-13,1,Feature removed / update regression,Broken
Mubert,US,mubert-US-078,2019-12-07,1,Other (uncategorized),Contains nudity
Mubert,US,mubert-US-079,2019-11-26,3,Account / login / restore,Good music but
Mubert,US,mubert-US-080,2019-11-25,2,UX / app bugs / reliability,Does not work consistently unless actively using app
Mubert,US,mubert-US-084,2019-11-19,1,Account / login / restore,Can’t create account
Mubert,US,mubert-US-085,2019-11-15,1,No offline / streaming-only,Online only
Mubert,US,mubert-US-091,2019-11-13,3,Other (uncategorized),Just the Backround?
Mubert,US,mubert-US-092,2019-11-13,1,Repetitiveness / lack of variety,No.
Mubert,US,mubert-US-093,2019-11-13,1,Subscription model resented (was one-time / went subscription),Subscription? Nope.
Mubert,US,mubert-US-094,2019-11-13,1,"AI-generated music distaste (""soulless"")",Why would I want to listen to to some randomly generated “music” with 
Mubert,US,mubert-US-095,2019-11-13,3,"Confusing / hard to figure out (onboarding, navigation)",Really like this but lots of room to improve.
Mubert,US,mubert-US-096,2019-11-13,1,"Paywall on launch / too little free content / ""not free""",Serious paywall / subscription based app
Mubert,US,mubert-US-101,2019-09-06,2,Cancellation difficulty,Developer doesn’t respond
Mubert,US,mubert-US-103,2019-08-14,1,Repetitiveness / lack of variety,This app is absolute dog crap.
Mubert,US,mubert-US-108,2019-07-23,2,Account / login / restore,$70 without a test drive? Nah
Mubert,US,mubert-US-110,2019-07-20,1,"Paywall on launch / too little free content / ""not free""",Nothing Generative about it
Mubert,US,mubert-US-111,2019-07-17,1,Upsell / ads / nagging in-app,Forced Notifications: Instant Delete
Mubert,US,mubert-US-113,2019-07-14,1,Other (uncategorized),Experimental Headache
Mubert,US,mubert-US-117,2019-05-08,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Unable to view secret channel
Mubert,US,mubert-US-121,2019-02-11,3,UX / app bugs / reliability,Potential
Mubert,US,mubert-US-124,2018-12-10,2,Other (uncategorized),Only Genres option
Mubert,US,mubert-US-125,2018-10-19,2,UX / app bugs / reliability,Good while it works
Mubert,US,mubert-US-128,2018-08-25,1,"Confusing / hard to figure out (onboarding, navigation)",?
Mubert,US,mubert-US-129,2018-07-22,2,Other (uncategorized),Stopped working
Mubert,US,mubert-US-130,2018-07-21,3,UX / app bugs / reliability,Weird bug
Mubert,US,mubert-US-131,2018-03-11,2,Other (uncategorized),When it works....
Mubert,US,mubert-US-137,2018-02-27,3,Repetitiveness / lack of variety,Really impressive but
Mubert,DE,mubert-DE-000,2024-05-17,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",AppleTV
Mubert,DE,mubert-DE-001,2024-05-08,2,UX / app bugs / reliability,Buggy
Mubert,DE,mubert-DE-002,2024-04-17,1,Account / login / restore,Not ussble on iPad
Mubert,DE,mubert-DE-003,2023-01-25,3,UX / app bugs / reliability,"Tut was es soll, oft Buggy"
Mubert,DE,mubert-DE-004,2022-02-07,3,Price / value / paywall,This is a nice experiment but not (yet) comparable to human music
Mubert,DE,mubert-DE-005,2021-12-04,1,UX / app bugs / reliability,"no more ""share""?! ..."
Mubert,DE,mubert-DE-006,2021-05-17,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",AirPlay…AirPlay…AirPlay
